OGNTsort	CUV
043031	｛4＃弟兄；｜47323｝
043032	｛5＃他可以｜47324｝
043033	｛7＃作見證，｜47325｝
043034	｛6＃對他們｜47326｝
043035	｛9＃得｜47327｝
043036	｛8＃免｜47328｝
043037	｛11＃也｜47329｝
043038	｛10＃他們｜47330｝
043039	｛12＃來｜47331｝
043040	｛13＃到｜47332｝
043041	｛16＃的｜47333｝
043042	｛17＃地方。｜47334｝
043043	｛14＃這｜47335｝
043044	
043045	｛15＃痛苦｜47337｝
043046	｛2＃說，｜47338｝
043047	
043048	｛1＃亞伯拉罕｜47340｝
043049	｛3＃他們有｜47341｝
043050	｛4＃摩西｜47342｝
043051	｛5＃和｜47343｝
043052	
043053	｛6＃先知的話，｜47345｝
043054	｛7＃可以聽從。｜47346｝
043055	
043056	｛1＃他｜47348｝
043057	
043058	｛2＃說，｜47350｝
043059	｛5＃不是的；｜47351｝
043060	｛3＃我祖｜47352｝
043061	｛4＃亞伯拉罕哪，｜47353｝
043062	
043063	｛6＃若｜47355｝
043064	｛7＃有一個｜47356｝
043065	｛8＃從｜47357｝
043066	｛9＃死裏復活的，｜47358｝
043067	｛13＃去的，｜47359｝
043068	｛10＃到｜47360｝
043069	｛11＃他們｜47361｝〈12＊那裏｜47363〉
043070	｛14＃他們必要悔改。｜47362｝
043071	〈1＊亞伯拉罕｜47382〉｛2＃說，｜47365｝
043072	
043073	
043074	｛3＃若｜47368｝
043075	｛6＃摩西｜47369｝
043076	｛7＃和｜47370｝
043077	
043078	｛8＃先知的話，｜47372｝
043079	｛4＃不｜47373｝
043080	｛5＃聽從｜47374｝
043081	｛16＃不｜47375｝
043082	｛9＃就是｜47376｝
043083	｛10＃有一個｜47377｝
043084	｛11＃從｜47378｝
043085	｛12＃死｜47379｝〈13＊裏｜47383〉
043086	｛14＃復活的，｜47380｝〈15＊他們也是｜47384〉
043087	｛17＃聽勸。｜47381｝
043088	｛5＃說，｜47386｝
043089	〈1＊耶穌｜47404〉｛2＃又｜47387｝
043090	｛3＃對｜47388｝
043091	
043092	｛4＃門徒｜47390｝
043093	
043094	｛9＃免｜47392｝
043095	｛8＃是｜47393｝
043096	｛7＃的事｜47394｝
043097	
043098	｛6＃絆倒人｜47396｝
043099	｛10＃不｜47397｝
043100	｛11＃了的；｜47398｝
043101	｛12＃但｜47399｝
043102	｛15＃有禍了。｜47400｝
043103	
043104	｛13＃那｜47402｝
043105	｛14＃絆倒人的｜47403｝
043106	｛16＃強如｜47406｝
043107	
043108	｛1＃就是｜47408｝〈2＊把｜47428〉
043109	｛4＃石｜47409｝
043110	｛3＃磨｜47410｝
043111	｛5＃拴｜47411｝
043112	｛6＃在｜47412｝
043113	｛8＃的｜47413｝
043114	｛9＃頸項｜47414｝〈10＊上，｜47429〉
043115	｛7＃這人｜47415｝
043116	
043117	｛11＃丟｜47417｝
043118	｛12＃在｜47418｝
043119	
043120	｛13＃海｜47420｝〈14＊裏，｜47430〉
043121	｛15＃還｜47421｝
043122	｛17＃他把｜47422｝
043123	｛22＃絆倒了。｜47423｝
043124	｛20＃的｜47424｝
043125	｛19＃小子裏｜47425｝
043126	｛18＃這｜47426｝
043127	｛21＃一個，｜47427｝
043128	｛2＃要謹慎；｜47431｝
043129	｛1＃你們｜47432｝
043130	｛3＃若是｜47433｝
043131	｛6＃得罪你，｜47434｝
043132	
043133	｛5＃弟兄｜47436｝
043134	｛4＃你的｜47437｝
043135	｛7＃就勸戒｜47438｝
043136	｛8＃他；｜47439｝〈9＊他｜47445〉
043137	
043138	｛10＃若｜47441｝
043139	｛11＃懊悔，｜47442｝
043140	｛12＃就饒恕｜47443｝
043141	｛13＃他。｜47444｝
043142	｛1＃倘｜47448｝
043143	｛2＃若｜47449｝〈3＊他｜47465〉
043144	｛6＃七次｜47450｝
043145	｛4＃一｜47451｝
043146	｛5＃天｜47452｝
043147	｛8＃罪｜47453｝
043148	｛7＃得｜47454｝
043149	｛9＃你，｜47455｝
043150	｛10＃又｜47456｝
043151	｛11＃七次｜47457｝
043152	｛12＃回轉｜47458｝
043153	
043154	
043155	｛13＃說，｜47461｝
043156	｛14＃我懊悔了，｜47462｝
043157	｛15＃你總要饒恕｜47463｝
043158	｛16＃他。｜47464｝
043159	
043160	｛4＃說，｜47468｝
043161	
043162	｛1＃使徒｜47470｝
043163	｛2＃對｜47471｝
043164	｛3＃主｜47472｝
043165	｛5＃求主加增｜47473｝
043166	｛6＃我們的｜47474｝
043167	｛7＃信心。｜47475｝
043168	｛2＃說，｜47476｝〈3＊你們｜47501〉
043169	
043170	
043171	｛1＃主｜47479｝
043172	｛4＃若｜47480｝
043173	｛5＃有｜47481｝
043174	｛6＃信心｜47482｝
043175	｛7＃像｜47483｝
043176	｛8＃一粒｜47484｝
043177	｛9＃芥菜種，｜47485｝
043178	｛14＃說，｜47486｝
043179	｛10＃就是｜47487｝
043180	｛12＃顆｜47488｝
043181	｛13＃桑樹｜47489｝
043182	｛11＃對這｜47490｝
043183	｛15＃你要拔起根來，｜47491｝
043184	
043185	｛16＃栽｜47493｝
043186	｛17＃在｜47494｝
043187	
043188	｛18＃海｜47496｝〈19＊裏，｜47502〉〈20＊他｜47503〉
043189	｛21＃也｜47497｝
043190	｛23＃聽從｜47498｝
043191	｛22＃必｜47499｝
043192	｛24＃你們。｜47500｝
043193	｛2＃誰｜47504｝
043194	
043195	
043196	｛1＃你們｜47507｝
043197	｛4＃僕人｜47508｝
043198	｛3＃有｜47509｝
043199	｛5＃耕地，｜47510｝
043200	｛6＃或是｜47511｝
043201	｛7＃牧羊，｜47512｝
043202	
043203	｛11＃回來，｜47514｝〈12＊就｜47524〉
043204	｛8＃從｜47515｝
043205	
043206	｛9＃田｜47517｝〈10＊裏｜47523〉
043207	｛14＃說，｜47518｝〈15＊你｜47525〉
043208	｛13＃對他｜47519｝
043209	｛16＃快｜47520｝
043210	｛17＃來｜47521｝
043211	｛18＃坐下喫飯｜47522｝〈19＊呢；｜47526〉
043212	｛1＃豈｜47527｝
043213	｛2＃不｜47528｝
043214	｛4＃說，｜47529｝
043215	｛3＃對他｜47530｝
043216	｛5＃你給我豫備｜47531｝
043217	
043218	｛6＃晚飯，｜47533｝
043219	
043220	｛7＃束上帶子｜47535｝
043221	｛8＃伺候｜47536｝
043222	｛9＃我，｜47537｝
043223	｛10＃等｜47538｝
043224	｛11＃我喫｜47539｝
043225	
043226	｛12＃喝｜47541｝
043227	
043228	｛13＃完了，｜47543｝
043229	
043230	｛15＃纔可以喫｜47545｝
043231	
043232	｛16＃喝｜47547｝〈17＊麼。｜47549〉
043233	｛14＃你｜47548｝
043234	｛10＃麼。｜47551｝
043235	｛7＃還｜47552｝
043236	｛8＃謝謝｜47553｝
043237	｛9＃他｜47554｝
043238	｛1＃僕人｜47555｝
043239	｛2＃照｜47556｝
043240	｛5＃去作，｜47557｝〈6＊主人｜47561〉
043241	｛3＃所｜47558｝
043242	｛4＃吩咐的｜47559｝
043243	｛1＃這樣，｜47564｝
043244	
043245	
043246	
043247	｛2＃你們作完｜47568｝
043248	｛3＃一切｜47569｝
043249	
043250	｛4＃所吩咐的，｜47571｝
043251	
043252	｛6＃說，｜47573｝
043253	｛5＃只當｜47574｝
043254	｛9＃僕人；｜47575｝
043255	｛8＃無用的｜47576｝
043256	｛7＃我們是｜47577｝
043257	
043258	｛12＃我們應分｜47579｝
043259	｛10＃所作的｜47580｝〈11＊本是｜47582〉
043260	｛13＃作的。｜47581｝
043261	
043262	
043263	
043264	
043265	｛3＃去，｜47587｝
043266	｛1＃耶穌往｜47588｝
043267	｛2＃耶路撒冷｜47589｝
043268	
043269	
043270	｛5＃過｜47592｝
043271	｛4＃經｜47593｝
043272	
043273	｛6＃撒瑪利亞｜47595｝
043274	｛7＃和｜47596｝
043275	｛8＃加利利。｜47597｝
043276	｛5＃有｜47599｝
043277	｛1＃進｜47600｝
043278	
043279	｛2＃入｜47602｝
043280	｛3＃一個｜47603｝
043281	｛4＃村子，｜47604｝
043282	｛8＃迎面而來，｜47605｝
043283	
043284	｛6＃十個｜47607｝
043285	｛7＃長大痲瘋的｜47608｝
043286	
043287	
043288	｛10＃站着。｜47611｝
043289	｛9＃遠遠的｜47612｝
043290	
043291	
043292	｛1＃高｜47615｝
043293	｛2＃聲｜47616｝
043294	｛3＃說，｜47617｝
043295	｛4＃耶穌，｜47618｝
043296	｛5＃夫子，｜47619｝
043297	｛6＃可憐｜47620｝
043298	｛7＃我們｜47621｝〈8＊罷。｜47622〉
043299	｛2＃就｜47623｝
043300	｛1＃耶穌看見，｜47624｝
043301	｛4＃說，｜47625｝
043302	｛3＃對他們｜47626｝
043303	｛5＃你們去｜47627｝
043304	｛9＃察看。｜47628｝
043305	｛6＃把身體｜47629｝
043306	｛7＃給｜47630｝
043307	｛8＃祭司｜47631｝
043308	
043309	
043310	
043311	
043312	｛11＃去｜47636｝〈12＊的時候｜47639〉
043313	｛10＃他們｜47637｝
043314	｛13＃就潔淨了。｜47638｝
043315	｛3＃一個，｜47640｝
043316	｛2＃有｜47641｝
043317	｛1＃內中｜47642｝
043318	
043319	｛4＃見｜47644｝
043320	｛5＃自己｜47645｝
043321	｛6＃已經好了，｜47646｝
043322	｛7＃就回來｜47647｝
043323	
043324	｛9＃聲｜47649｝
043325	｛8＃大｜47650｝
043326	｛10＃歸榮耀｜47651｝
043327	｛11＃與｜47652｝
043328	｛12＃神；｜47653｝
043329	｛1＃又｜47654｝
043330	｛2＃俯｜47655｝
043331	｛3＃伏｜47656｝〈4＊在｜47668〉
043332	
043333	｛7＃前，｜47658｝
043334	
043335	｛6＃腳｜47660｝
043336	｛5＃耶穌｜47661｝
043337	｛8＃感謝｜47662｝
043338	｛9＃他；｜47663｝
043339	
043340	｛10＃這人｜47665｝
043341	｛11＃是｜47666｝
043342	｛12＃撒瑪利亞人。｜47667｝
043343	
043344	
043345	
043346	｛1＃耶穌｜47672｝
043347	｛2＃說，｜47673｝
043348	｛4＃不是｜47674｝
043349	
043350	｛5＃十個人｜47676｝〈6＊麼；｜47682〉
043351	｛3＃潔淨了的｜47677｝
043352	｛7＃那｜47678｝
043353	
043354	｛8＃九個｜47680｝
043355	｛9＃在那裏呢。｜47681｝
043356	｛5＃再沒｜47683｝
043357	｛6＃有｜47684｝〈7＊別人｜47695〉
043358	｛8＃回來｜47685｝
043359	｛9＃歸｜47686｝
043360	｛10＃榮耀｜47687｝
043361	｛11＃與｜47688｝
043362	｛12＃神｜47689｝〈13＊麼。｜47696〉
043363	｛1＃除｜47690｝
043364	｛2＃了｜47691｝
043365	
043366	｛4＃外族人，｜47693｝
043367	｛3＃這｜47694｝
043368	｛1＃就｜47697｝
043369	｛3＃說，｜47698｝
043370	｛2＃對那人｜47699｝
043371	｛4＃起來｜47700｝
043372	｛5＃走罷；｜47701｝
043373	
043374	｛7＃信｜47703｝
043375	｛6＃你的｜47704｝
043376	｛8＃救了｜47705｝
043377	｛9＃你了。｜47706｝
043378	｛2＃問｜47707｝
043379	
043380	
043381	
043382	｛1＃法利賽人｜47711｝
043383	｛6＃幾時｜47712｝
043384	｛7＃來到；｜47713｝〈8＊耶穌｜47730〉
043385	｛4＃的｜47714｝
043386	｛5＃國｜47715｝
043387	
043388	｛3＃神｜47717｝
043389	｛9＃回答｜47718｝
043390	
043391	
043392	｛10＃說，｜47721｝
043393	｛15＃不是｜47722｝
043394	｛14＃來到，｜47723｝
043395	｛12＃的｜47724｝
043396	｛13＃國｜47725｝
043397	
043398	｛11＃神｜47727｝
043399	
043400	｛16＃眼所能見的．｜47729｝
043401	〈1＊人｜47747〉｛2＃也不得｜47732｝
043402	｛3＃說，｜47733｝
043403	｛4＃看哪，｜47734｝
043404	｛5＃在這裏；｜47735｝
043405	
043406	｛7＃在那裏；｜47737｝
043407	｛6＃看哪，｜47738｝
043408	｛8＃因為｜47739｝
043409	｛10＃的｜47740｝
043410	｛11＃國｜47741｝
043411	
043412	｛9＃神｜47743｝
043413	｛14＃心裏。〔心裏或作中間〕｜47744｝
043414	｛13＃你們｜47745｝
043415	｛12＃就在｜47746｝
043416	｛5＃說，｜47749｝
043417	〈1＊他｜47769〉｛2＃又｜47750｝
043418	｛3＃對｜47751｝
043419	
043420	｛4＃門徒｜47753｝
043421	｛7＃將到，｜47754｝
043422	｛6＃日子｜47755｝
043423	
043424	｛8＃你們巴不得｜47757｝
043425	｛13＃一個｜47758｝
043426	｛12＃的｜47759｝
043427	｛14＃日子，｜47760｝
043428	
043429	｛11＃子｜47762｝
043430	
043431	｛10＃人｜47764｝
043432	｛9＃看見｜47765｝
043433	｛15＃卻｜47766｝
043434	｛16＃不｜47767｝
043435	｛17＃得看見。｜47768｝
043436	
043437	｛3＃說，｜47771｝
043438	〈1＊人將要｜47782〉｛2＃對你們｜47772｝
043439	｛4＃看哪，｜47773｝
043440	｛5＃在那裏；｜47774｝
043441	
043442	｛6＃看哪，｜47776｝
043443	｛7＃在這裏；｜47777｝〈8＊你們｜47783〉
043444	｛9＃不要｜47778｝
043445	｛10＃出去，｜47779｝
043446	｛11＃也不要｜47780｝
043447	｛12＃跟隨他們．｜47781｝
043448	｛7＃好像｜47784｝
043449	｛1＃因為｜47785｝
043450	
043451	｛8＃閃電，｜47787｝
043452	｛13＃一閃，｜47788｝
043453	｛9＃從｜47789｝
043454	｛11＃這｜47790｝
043455	｛12＃邊｜47791｝
043456	
043457	｛10＃天｜47793｝
043458	｛15＃到｜47794｝
043459	｛17＃那｜47795｝
043460	｛18＃邊。｜47796｝
043461	｛16＃天｜47797｝
043462	｛14＃直照｜47798｝
043463	
043464	
043465	
043466	｛3＃子｜47802｝
043467	
043468	｛2＃人｜47804｝
043469	｛4＃在｜47805｝
043470	
043471	｛6＃降臨的日子，｜47807｝
043472	｛5＃他｜47808｝
043473	｛4＃先｜47810｝
043474	｛1＃只是｜47811｝
043475	｛3＃必須｜47812｝
043476	｛2＃他｜47813｝
043477	｛6＃許多｜47814｝〈7＊苦，｜47822〉
043478	｛5＃受｜47815｝
043479	｛8＃又｜47816｝
043480	｛12＃棄絕。｜47817｝
043481	｛9＃被｜47818｝
043482	
043483	｛11＃世代｜47820｝
043484	｛10＃這｜47821｝
043485	
043486	｛3＃怎樣，｜47824｝
043487	
043488	
043489	
043490	｛2＃日子｜47828｝
043491	｛1＃挪亞的｜47829｝
043492	｛10＃怎樣。｜47830｝
043493	｛9＃要｜47831｝
043494	｛8＃也｜47832｝
043495	
043496	
043497	｛7＃日子｜47835｝
043498	｛6＃的｜47836｝
043499	｛5＃子｜47837｝
043500	
043501	｛4＃人｜47839｝
043502	｛1＃那時候的人又喫｜47841｝
043503	｛2＃又喝，｜47842｝
043504	｛3＃又娶，｜47843｝
043505	｛4＃又嫁，｜47844｝
043506	｛5＃到｜47845｝
043507	｛10＃那｜47846｝
043508	｛11＃日，｜47847｝
043509	｛7＃進｜47848｝
043510	｛6＃挪亞｜47849｝
043511	
043512	｛9＃的｜47851｝
043513	｛8＃方舟｜47852｝
043514	｛13＃就｜47853｝
043515	｛14＃來，｜47854｝
043516	
043517	｛12＃洪水｜47856｝
043518	｛15＃把他們｜47857｝
043519	｛17＃滅了。｜47858｝
043520	｛16＃全都｜47859｝
043521	｛1＃又｜47860｝
043522	｛2＃好像｜47861｝
043523	
043524	
043525	
043526	｛4＃日子；｜47865｝
043527	｛3＃羅得的｜47866｝
043528	｛5＃人又喫｜47867｝
043529	｛6＃又喝，｜47868｝
043530	｛7＃又買，｜47869｝
043531	｛8＃又賣，｜47870｝
043532	｛9＃又耕種，｜47871｝
043533	｛10＃又蓋造；｜47872｝
043534	｛5＃那｜47874｝
043535	｛1＃到｜47875｝
043536	｛6＃日，｜47876｝
043537	｛3＃出｜47877｝
043538	｛2＃羅得｜47878｝
043539	
043540	｛4＃所多瑪的｜47880｝
043541	｛13＃降下來，｜47881｝
043542	｛7＃就有火｜47882｝
043543	｛8＃與｜47883｝
043544	｛9＃硫磺｜47884｝
043545	｛10＃從｜47885｝
043546	｛11＃天｜47886｝〈12＊上｜47890〉
043547	｛14＃把他們｜47887｝
043548	｛16＃滅了。｜47888｝
043549	｛15＃全都｜47889｝
043550	｛6＃也｜47891｝
043551	｛8＃這｜47892｝
043552	｛9＃樣。｜47893｝
043553	｛7＃要｜47894｝
043554	｛4＃的｜47895｝
043555	｛5＃日子，｜47896｝
043556	
043557	｛2＃子｜47898｝
043558	
043559	｛1＃人｜47900｝
043560	｛3＃顯現｜47901｝
043561	｛1＃當｜47902｝
043562	｛2＃那｜47903｝
043563	
043564	｛3＃日，｜47905｝
043565	｛4＃人｜47906｝
043566	
043567	｛5＃在｜47908｝
043568	
043569	｛6＃房上，｜47910｝
043570	
043571	
043572	｛7＃器具｜47913｝
043573	
043574	｛8＃在｜47915｝
043575	
043576	｛9＃屋｜47917｝〈10＊裏，｜47932〉
043577	｛11＃不要｜47918｝
043578	｛12＃下來｜47919｝
043579	｛13＃拿；｜47920｝
043580	
043581	
043582	｛14＃人｜47923｝
043583	｛15＃在｜47924｝
043584	｛16＃田｜47925｝〈17＊裏，｜47933〉
043585	｛18＃也｜47926｝
043586	｛19＃不要｜47927｝
043587	｛20＃回｜47928｝
043588	
043589	
043590	｛21＃家。｜47931｝
043591	｛1＃你們要回想｜47935｝
043592	｛3＃的｜47936｝
043593	｛4＃妻子。｜47937｝
043594	｛2＃羅得｜47938｝
043595	｛1＃凡｜47939｝
043596	
043597	｛2＃想要｜47941｝
043598	｛5＃的，｜47942｝
043599	｛4＃生命｜47943｝
043600	
043601	｛3＃保全｜47945｝
043602	｛6＃必喪掉｜47946｝
043603	｛7＃生命；｜47947｝
043604	｛8＃凡｜47948｝
043605	
043606	
043607	｛9＃喪掉生命的，｜47951｝
043608	｛10＃必救活｜47952｝
043609	｛11＃生命。｜47953｝
043610	｛3＃說，｜47955｝
043611	〈1＊我｜47972〉｛2＃對你們｜47956｝
043612	｛4＃當｜47957｝
043613	｛5＃那｜47958｝
043614	｛6＃一夜，｜47959｝
043615	
043616	｛7＃兩個人｜47961｝
043617	｛8＃在｜47962｝
043618	｛10＃床｜47963｝〈11＊上；｜47973〉
043619	｛9＃一個｜47964｝
043620	
043621	｛13＃一個，｜47966｝
043622	｛12＃要取去｜47967｝
043623	
043624	
043625	｛15＃一個。｜47970｝
043626	｛14＃撇下｜47971｝
043627	
043628	｛1＃兩個女人｜47975｝
043629	｛3＃推磨；｜47976｝
043630	
043631	
043632	｛2＃一同｜47979｝
043633	
043634	｛5＃一個，｜47981｝
043635	｛4＃要取去｜47982｝
043636	
043637	
043638	｛7＃一個。〔有古卷在此有17:36〕｜47985｝〈1＊兩個人｜47987〉〈2＊在｜47989〉〈3＊田｜47991〉〈4＊裏；｜47999〉〈5＊要取去｜47994〉〈6＊一個，｜47993〉〈7＊撇下｜47998〉〈8＊一個。｜47997〉
043639	｛6＃撇下｜47986｝
043640	
043641	
043642	〈1＊門徒｜48018〉｛2＃說，｜48002｝
043643	
043644	｛4＃在那裏｜48004｝〈5＊有這事呢；｜48019〉〈6＊耶穌｜48020〉
043645	｛3＃主阿，｜48005｝
043646	
043647	
043648	｛7＃說，｜48008｝
043649	
043650	｛9＃在那裏，｜48010｝
043651	
043652	｛8＃屍首｜48012｝
043653	｛13＃在那裏。｜48013｝
043654	｛11＃也｜48014｝
043655	
043656	｛10＃鷹｜48016｝
043657	｛12＃必聚｜48017｝
043658	
043659	〈1＊耶穌｜48034〉｛2＃設｜48022｝
043660	｛3＃一個比喻，｜48023｝
043661	
043662	｛4＃是要｜48025｝
043663	
043664	
043665	｛6＃常常｜48028｝
043666	｛7＃禱告，｜48029｝
043667	｛5＃人｜48030｝
043668	
043669	｛8＃不可｜48032｝
043670	｛9＃灰心；｜48033｝
043671	｛1＃說，｜48035｝
043672	｛7＃官，｜48036｝
043673	｛2＃某｜48037｝
043674	｛5＃有｜48038｝
043675	
043676	｛6＃一個｜48040｝
043677	｛3＃城｜48041｝〈4＊裏｜48050〉
043678	
043679	｛10＃神，｜48043｝
043680	｛8＃不｜48044｝
043681	｛9＃懼怕｜48045｝
